2015-09-23 11:16:24.587 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [FRA.IDX/EUR], using default - 1
2015-09-23 11:16:24.587 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [FRA.IDX/EUR], using default - 1
2015-09-23 11:16:24.588 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUR/SGD], using default - 1
2015-09-23 11:16:24.589 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUR/SGD], using default - 1
2015-09-23 11:16:24.590 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [EUR/NZD], using default - 1
2015-09-23 11:16:24.591 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [EUR/NZD], using default - 1
2015-09-23 11:16:24.592 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [CAD/HKD], using default - 1
2015-09-23 11:16:24.592 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [CAD/HKD], using default - 1
2015-09-23 11:16:24.593 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [GBP/CHF], using default - 1
2015-09-23 11:16:24.593 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [GBP/CHF], using default - 1
2015-09-23 11:16:24.594 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [NZD/USD], using default - 1
2015-09-23 11:16:24.594 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [NZD/USD], using default - 1
2015-09-23 11:16:24.595 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/PLN], using default - 1
2015-09-23 11:16:24.596 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/PLN], using default - 1
2015-09-23 11:16:24.596 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [USD/JPY], using default - 1
2015-09-23 11:16:24.597 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [USD/JPY], using default - 1
2015-09-23 11:16:24.598 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [GBP/NZD], using default - 1
2015-09-23 11:16:24.598 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [GBP/NZD], using default - 1
2015-09-23 11:16:24.599 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [JPN.IDX/JPY], using default - 1
2015-09-23 11:16:24.599 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [JPN.IDX/JPY], using default - 1
2015-09-23 11:16:24.600 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown trade amount increment for the instrument [CHF/JPY], using default - 1
2015-09-23 11:16:24.601 WARN  com.dukascopy.api.instrument.InstrumentParser - Unknown minimal trade amount for the instrument [CHF/JPY], using default - 1
